1950,1960,1970,1980,1990,attribute,word_1,word_2,word_pair
0.0,0.0,0.0,0.0,0.0,attribute_1,守卫,我,守卫-我
0.0,0.0,0.0,0.0,0.0,attribute_1,守卫,自己,守卫-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,守卫,我们,守卫-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,守卫,我的,守卫-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,守卫,我们的,守卫-我们的
0.0,0.0,0.312497246241,0.213149626611,0.246963470703,attribute_1,真诚,我,真诚-我
0.0,0.0,0.247002727188,0.125646638596,0.194551974478,attribute_1,真诚,自己,真诚-自己
0.0,0.0,0.356086008081,0.217186824574,0.185515539871,attribute_1,真诚,我们,真诚-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,真诚,我的,真诚-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,真诚,我们的,真诚-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,好客,我,好客-我
0.0,0.0,0.0,0.0,0.0,attribute_1,好客,自己,好客-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,好客,我们,好客-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,好客,我的,好客-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,好客,我们的,好客-我们的
0.0,0.0,0.16598681884,0.143603011169,0.105698913927,attribute_1,辩护,我,辩护-我
0.0,0.0,0.246208180283,0.166303264842,0.183941468087,attribute_1,辩护,自己,辩护-自己
0.0,0.0,0.149324287683,0.131611214019,0.10266674161,attribute_1,辩护,我们,辩护-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,辩护,我的,辩护-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,辩护,我们的,辩护-我们的
0.154604124678,0.257700506926,0.127493253382,0.150799594265,0.110617477409,attribute_1,支持,我,支持-我
0.201329322005,0.214868814829,0.0484103598373,0.135043666227,0.0131148864487,attribute_1,支持,自己,支持-自己
0.309984937804,0.30222261064,0.189736434823,0.0959735111551,0.159056406881,attribute_1,支持,我们,支持-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,支持,我的,支持-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,支持,我们的,支持-我们的
0.0,0.0,0.089639977451,0.132434571877,0.152529848131,attribute_1,软弱,我,软弱-我
0.0,0.0,0.176887927662,0.178657804582,0.167960805561,attribute_1,软弱,自己,软弱-自己
0.0,0.0,0.101818110581,0.079588084744,0.191049929159,attribute_1,软弱,我们,软弱-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,软弱,我的,软弱-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,软弱,我们的,软弱-我们的
0.0,0.0,0.0,0.384925526367,0.261773613748,attribute_1,诚挚,我,诚挚-我
0.0,0.0,0.0,0.204796089776,0.189291555631,attribute_1,诚挚,自己,诚挚-自己
0.0,0.0,0.0,0.326187372249,0.263443375277,attribute_1,诚挚,我们,诚挚-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,诚挚,我的,诚挚-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,诚挚,我们的,诚挚-我们的
0.407611639724,0.258812354218,0.139570935514,0.0824566615165,0.0765034714517,attribute_1,依靠,我,依靠-我
0.546367748285,0.349585888112,0.188349503972,0.134106026283,0.13478592116,attribute_1,依靠,自己,依靠-自己
0.541066796405,0.399904489494,0.221211195921,0.132182439068,0.209759889674,attribute_1,依靠,我们,依靠-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,依靠,我的,依靠-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,依靠,我们的,依靠-我们的
0.190744630092,0.222733109298,0.138360889286,0.0344249035621,0.0744554886913,attribute_1,互助,我,互助-我
0.259948740389,0.237925773971,0.137154985054,0.0825221520611,0.0716507507436,attribute_1,互助,自己,互助-自己
0.318352909568,0.209904356353,0.200764620312,0.0924707502866,0.133251461093,attribute_1,互助,我们,互助-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,互助,我的,互助-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,互助,我们的,互助-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,道贺,我,道贺-我
0.0,0.0,0.0,0.0,0.0,attribute_1,道贺,自己,道贺-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,道贺,我们,道贺-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,道贺,我的,道贺-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,道贺,我们的,道贺-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,走到,我,走到-我
0.0,0.0,0.0,0.0,0.0,attribute_1,走到,自己,走到-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,走到,我们,走到-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,走到,我的,走到-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,走到,我们的,走到-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,可信,我,可信-我
0.0,0.0,0.0,0.0,0.0,attribute_1,可信,自己,可信-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,可信,我们,可信-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,可信,我的,可信-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,可信,我们的,可信-我们的
0.0,0.0,0.160562958463,0.168813283366,0.142877492769,attribute_1,喜爱,我,喜爱-我
0.0,0.0,0.226661621439,0.0777761098877,0.140161605587,attribute_1,喜爱,自己,喜爱-自己
0.0,0.0,0.214128708121,0.0686411190147,0.126486010124,attribute_1,喜爱,我们,喜爱-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,喜爱,我的,喜爱-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,喜爱,我们的,喜爱-我们的
0.0,0.0,0.0,0.295833488965,0.275661660181,attribute_1,饶恕,我,饶恕-我
0.0,0.0,0.0,0.225181006934,0.200291818356,attribute_1,饶恕,自己,饶恕-自己
0.0,0.0,0.0,0.253964279451,0.224605511893,attribute_1,饶恕,我们,饶恕-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,饶恕,我的,饶恕-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,饶恕,我们的,饶恕-我们的
0.0,0.0,0.0,0.319839391318,0.26987706399,attribute_1,善意,我,善意-我
0.0,0.0,0.0,0.207587496586,0.201447010542,attribute_1,善意,自己,善意-自己
0.0,0.0,0.0,0.245466071291,0.218694752102,attribute_1,善意,我们,善意-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,善意,我的,善意-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,善意,我们的,善意-我们的
0.0,0.0,0.0,0.113688991768,0.127681700003,attribute_1,交互,我,交互-我
0.0,0.0,0.0,0.0766259539639,0.0497595298477,attribute_1,交互,自己,交互-自己
0.0,0.0,0.0,0.0599239848309,0.130375669653,attribute_1,交互,我们,交互-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,交互,我的,交互-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,交互,我们的,交互-我们的
0.0,0.0,0.312802878699,0.273541552511,0.257765528439,attribute_1,平易近人,我,平易近人-我
0.0,0.0,0.285956265979,0.245759485375,0.215615258991,attribute_1,平易近人,自己,平易近人-自己
0.0,0.0,0.321573027415,0.323071021402,0.29299270076,attribute_1,平易近人,我们,平易近人-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,平易近人,我的,平易近人-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,平易近人,我们的,平易近人-我们的
0.0,0.0,0.0,0.160169352097,0.154854049793,attribute_1,慈善,我,慈善-我
0.0,0.0,0.0,0.181717705949,0.136074692006,attribute_1,慈善,自己,慈善-自己
0.0,0.0,0.0,0.155045073529,0.120018986552,attribute_1,慈善,我们,慈善-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,慈善,我的,慈善-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,慈善,我们的,慈善-我们的
0.0,0.0,0.284352092779,0.152064141545,0.185493717377,attribute_1,对话,我,对话-我
0.0,0.0,0.24813908702,0.0605313146447,0.0313046989266,attribute_1,对话,自己,对话-自己
0.0,0.0,0.215765713069,0.150136403543,0.148761665036,attribute_1,对话,我们,对话-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,对话,我的,对话-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,对话,我们的,对话-我们的
0.0,0.0,0.0,0.210681750533,0.163526860225,attribute_1,赠送,我,赠送-我
0.0,0.0,0.0,0.144643091525,0.134900439049,attribute_1,赠送,自己,赠送-自己
0.0,0.0,0.0,0.179335887388,0.208760476507,attribute_1,赠送,我们,赠送-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,赠送,我的,赠送-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,赠送,我们的,赠送-我们的
0.0,0.0,0.0,0.23834115338,0.230894070242,attribute_1,赞美,我,赞美-我
0.0,0.0,0.0,0.197271293339,0.157978123274,attribute_1,赞美,自己,赞美-自己
0.0,0.0,0.0,0.210369847545,0.290655256866,attribute_1,赞美,我们,赞美-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,赞美,我的,赞美-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,赞美,我们的,赞美-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,善行,我,善行-我
0.0,0.0,0.0,0.0,0.0,attribute_1,善行,自己,善行-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,善行,我们,善行-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,善行,我的,善行-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,善行,我们的,善行-我们的
0.0,0.0,0.220524955313,0.218160713557,0.12652700067,attribute_1,无情,我,无情-我
0.0,0.0,0.189918819489,0.11874167642,0.171404080856,attribute_1,无情,自己,无情-自己
0.0,0.0,0.190127001656,0.201596378357,0.133626271403,attribute_1,无情,我们,无情-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,无情,我的,无情-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,无情,我们的,无情-我们的
0.0,0.0,0.266878726831,0.20486956016,0.219430142989,attribute_1,称赞,我,称赞-我
0.0,0.0,0.209688613741,0.0960475725843,0.107967527804,attribute_1,称赞,自己,称赞-自己
0.0,0.0,0.288677183196,0.18557190603,0.240789974513,attribute_1,称赞,我们,称赞-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,称赞,我的,称赞-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,称赞,我们的,称赞-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,靠谱,我,靠谱-我
0.0,0.0,0.0,0.0,0.0,attribute_1,靠谱,自己,靠谱-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,靠谱,我们,靠谱-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,靠谱,我的,靠谱-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,靠谱,我们的,靠谱-我们的
0.0,0.0,0.0,0.150261286772,0.0798200323618,attribute_1,诚实,我,诚实-我
0.0,0.0,0.0,0.202664871456,0.133295262968,attribute_1,诚实,自己,诚实-自己
0.0,0.0,0.0,0.161270983369,0.0706648410167,attribute_1,诚实,我们,诚实-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,诚实,我的,诚实-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,诚实,我们的,诚实-我们的
0.0,0.0,0.128713925256,0.114517147777,0.0790394790474,attribute_1,导师,我,导师-我
0.0,0.0,0.124520717108,0.0967993731436,0.104718675709,attribute_1,导师,自己,导师-自己
0.0,0.0,0.204709466952,0.218033913606,0.131528068516,attribute_1,导师,我们,导师-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,导师,我的,导师-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,导师,我们的,导师-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,偏袒,我,偏袒-我
0.0,0.0,0.0,0.0,0.0,attribute_1,偏袒,自己,偏袒-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,偏袒,我们,偏袒-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,偏袒,我的,偏袒-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,偏袒,我们的,偏袒-我们的
0.296822401769,0.260642367576,0.208453742018,0.120125826016,0.0661813837127,attribute_1,整体,我,整体-我
0.409742793467,0.357800202382,0.158098478919,0.116229922606,0.120648280565,attribute_1,整体,自己,整体-自己
0.35071739898,0.278929479167,0.240681508635,0.129452479639,0.126605296566,attribute_1,整体,我们,整体-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,整体,我的,整体-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,整体,我们的,整体-我们的
0.0,0.0,0.208826803514,0.0971977198441,0.0660842528298,attribute_1,含有,我,含有-我
0.0,0.0,0.215034277051,0.0288989536156,0.110187011222,attribute_1,含有,自己,含有-自己
0.0,0.0,0.25510399204,0.0710548323964,0.0716533228342,attribute_1,含有,我们,含有-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,含有,我的,含有-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,含有,我们的,含有-我们的
0.0025993474441,0.0,0.14456498772,0.0904888024069,0.0771994200619,attribute_1,污染,我,污染-我
0.276881622956,0.0,0.208829844596,0.077281708008,0.000459380285607,attribute_1,污染,自己,污染-自己
0.120945466651,0.0,0.150048773824,0.0739562325285,0.065360785635,attribute_1,污染,我们,污染-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,污染,我的,污染-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,污染,我们的,污染-我们的
0.0,0.0,0.0,0.0622885066331,0.043103599714,attribute_1,应对,我,应对-我
0.0,0.0,0.0,0.0472377402846,0.0927678533559,attribute_1,应对,自己,应对-自己
0.0,0.0,0.0,0.0943050654568,0.0862824081785,attribute_1,应对,我们,应对-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,应对,我的,应对-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,应对,我们的,应对-我们的
0.0644990739042,0.224333244428,0.123478054985,0.113307633503,0.0661888997278,attribute_1,保护,我,保护-我
0.309200536063,0.40837620462,0.207851584945,0.150524388033,0.140064644211,attribute_1,保护,自己,保护-自己
0.13378448466,0.248501850177,0.111178319697,0.069799465288,0.0623541849814,attribute_1,保护,我们,保护-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,保护,我的,保护-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,保护,我们的,保护-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,体贴,我,体贴-我
0.0,0.0,0.0,0.0,0.0,attribute_1,体贴,自己,体贴-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,体贴,我们,体贴-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,体贴,我的,体贴-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,体贴,我们的,体贴-我们的
0.0,0.0,0.0,0.0,0.141628862613,attribute_1,团伙,我,团伙-我
0.0,0.0,0.0,0.0,0.204964689578,attribute_1,团伙,自己,团伙-自己
0.0,0.0,0.0,0.0,0.201125051786,attribute_1,团伙,我们,团伙-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,团伙,我的,团伙-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,团伙,我们的,团伙-我们的
0.0,0.0,0.177105540361,0.153827804974,0.187137539037,attribute_1,创伤,我,创伤-我
0.0,0.0,0.223401190822,0.105239302551,0.173991986696,attribute_1,创伤,自己,创伤-自己
0.0,0.0,0.208238327879,0.159980626818,0.134988621311,attribute_1,创伤,我们,创伤-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,创伤,我的,创伤-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,创伤,我们的,创伤-我们的
0.366555717098,0.366328029778,0.143463551786,0.141764596039,0.177061897712,attribute_1,地球,我,地球-我
0.342290068936,0.412888098594,0.158634914818,0.101444827187,0.101693323862,attribute_1,地球,自己,地球-自己
0.353169252192,0.308865752878,0.19428028487,0.125312068709,0.145529767467,attribute_1,地球,我们,地球-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,地球,我的,地球-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,地球,我们的,地球-我们的
0.0,0.0,0.0,0.292666134484,0.203473914071,attribute_1,无私,我,无私-我
0.0,0.0,0.0,0.30204789199,0.225291995903,attribute_1,无私,自己,无私-自己
0.0,0.0,0.0,0.273021430957,0.226248409284,attribute_1,无私,我们,无私-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,无私,我的,无私-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,无私,我们的,无私-我们的
0.204936245294,0.209650309409,0.157535793151,0.14404181557,0.155304881478,attribute_1,集体,我,集体-我
0.36773942729,0.385229251463,0.22792145975,0.198129408319,0.157335031883,attribute_1,集体,自己,集体-自己
0.300939091118,0.249012878242,0.165982463714,0.157333025176,0.114320872728,attribute_1,集体,我们,集体-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,集体,我的,集体-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,集体,我们的,集体-我们的
0.0,0.0,0.271909358404,0.0794857101449,0.116452680525,attribute_1,相等,我,相等-我
0.0,0.0,0.274806860001,0.115972864593,0.154777673438,attribute_1,相等,自己,相等-自己
0.0,0.0,0.240814189636,0.142625053187,0.187624319193,attribute_1,相等,我们,相等-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,相等,我的,相等-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,相等,我们的,相等-我们的
0.0,0.0,0.0,0.199855274222,0.143015160938,attribute_1,热心,我,热心-我
0.0,0.0,0.0,0.130802760055,0.113419162743,attribute_1,热心,自己,热心-自己
0.0,0.0,0.0,0.126912577818,0.207808036462,attribute_1,热心,我们,热心-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,热心,我的,热心-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,热心,我们的,热心-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,团队,我,团队-我
0.0,0.0,0.0,0.0,0.0,attribute_1,团队,自己,团队-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,团队,我们,团队-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,团队,我的,团队-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,团队,我们的,团队-我们的
0.278925112823,0.270378276242,0.206574474025,0.173885810893,0.0851504576601,attribute_1,配合,我,配合-我
0.326238390393,0.241083450193,0.115874059805,0.050177163272,0.0643743943662,attribute_1,配合,自己,配合-自己
0.473461717564,0.339869541241,0.251157137947,0.0880386330884,0.136712031458,attribute_1,配合,我们,配合-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,配合,我的,配合-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,配合,我们的,配合-我们的
0.0,0.0,0.14728749394,0.120430812505,0.0926928826406,attribute_1,歧视,我,歧视-我
0.0,0.0,0.245326594836,0.0851103139941,0.107178877673,attribute_1,歧视,自己,歧视-自己
0.0,0.0,0.201527056235,0.0418853728148,0.0886809779352,attribute_1,歧视,我们,歧视-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,歧视,我的,歧视-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,歧视,我们的,歧视-我们的
0.157755808498,0.0,0.225289805921,0.0991261677775,0.110165167302,attribute_1,正当,我,正当-我
0.421492859659,0.0,0.213647510853,0.0552954660328,0.11327744133,attribute_1,正当,自己,正当-自己
0.255993322483,0.0,0.169357646675,0.11164657564,0.113103828183,attribute_1,正当,我们,正当-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,正当,我的,正当-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,正当,我们的,正当-我们的
0.0,0.330919798978,0.198610148379,0.145908664523,0.134238329958,attribute_1,崇高,我,崇高-我
0.0,0.442456286374,0.273683210401,0.199572257719,0.249474261127,attribute_1,崇高,自己,崇高-自己
0.0,0.395737297145,0.212288192096,0.186334033934,0.233936514192,attribute_1,崇高,我们,崇高-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,崇高,我的,崇高-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,崇高,我们的,崇高-我们的
0.176409696956,0.0,0.222164304629,0.10988636966,0.0557213356369,attribute_1,多元,我,多元-我
0.198500961862,0.0,0.249677901635,0.109115120656,0.10031710925,attribute_1,多元,自己,多元-自己
0.112598743168,0.0,0.149939566514,0.0972313261744,0.124352136844,attribute_1,多元,我们,多元-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,多元,我的,多元-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,多元,我们的,多元-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,意识到,我,意识到-我
0.0,0.0,0.0,0.0,0.0,attribute_1,意识到,自己,意识到-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,意识到,我们,意识到-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,意识到,我的,意识到-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,意识到,我们的,意识到-我们的
0.0,0.0,0.0,0.217952118466,0.097254206436,attribute_1,安宁,我,安宁-我
0.0,0.0,0.0,0.207926819616,0.136721056521,attribute_1,安宁,自己,安宁-自己
0.0,0.0,0.0,0.195633359616,0.229287767392,attribute_1,安宁,我们,安宁-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,安宁,我的,安宁-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,安宁,我们的,安宁-我们的
0.0,0.0,0.218327375298,0.113950407906,0.0514919349053,attribute_1,准则,我,准则-我
0.0,0.0,0.234743885477,0.119194902531,0.051721387702,attribute_1,准则,自己,准则-自己
0.0,0.0,0.31741991423,0.164902239405,0.138315737604,attribute_1,准则,我们,准则-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,准则,我的,准则-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,准则,我们的,准则-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,吐露,我,吐露-我
0.0,0.0,0.0,0.0,0.0,attribute_1,吐露,自己,吐露-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,吐露,我们,吐露-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,吐露,我的,吐露-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,吐露,我们的,吐露-我们的
0.321874976519,0.307169039503,0.228002735625,0.196336806192,0.153076058087,attribute_1,帮助,我,帮助-我
0.315772001044,0.331419880194,0.173743139543,0.135300591339,0.0910646992822,attribute_1,帮助,自己,帮助-自己
0.488883356885,0.349337788726,0.259153385724,0.21334059424,0.235589614598,attribute_1,帮助,我们,帮助-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,帮助,我的,帮助-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,帮助,我们的,帮助-我们的
0.0,0.0,0.0,0.206593231589,0.207767795233,attribute_1,谅解,我,谅解-我
0.0,0.0,0.0,0.148301787857,0.126976860429,attribute_1,谅解,自己,谅解-自己
0.0,0.0,0.0,0.233626974008,0.188619284353,attribute_1,谅解,我们,谅解-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,谅解,我的,谅解-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,谅解,我们的,谅解-我们的
0.140769225181,0.33585100067,0.211134294396,0.130375853201,0.0740951331593,attribute_1,可靠,我,可靠-我
0.437100739368,0.336169125219,0.141706692311,0.176903049147,0.155290805468,attribute_1,可靠,自己,可靠-自己
0.284952991555,0.354822970277,0.211925218087,0.104660390293,0.146099345644,attribute_1,可靠,我们,可靠-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,可靠,我的,可靠-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,可靠,我们的,可靠-我们的
0.0,0.0,0.0,0.109953132532,0.14952661696,attribute_1,分担,我,分担-我
0.0,0.0,0.0,0.177450714733,0.242578587365,attribute_1,分担,自己,分担-自己
0.0,0.0,0.0,0.142102359764,0.052564131433,attribute_1,分担,我们,分担-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,分担,我的,分担-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,分担,我们的,分担-我们的
0.0,0.0,0.213476634059,0.0845163247527,0.170411879224,attribute_1,敏感,我,敏感-我
0.0,0.0,0.203941080976,0.0891895792813,0.0971380273486,attribute_1,敏感,自己,敏感-自己
0.0,0.0,0.250181864291,0.103423406104,0.145519784529,attribute_1,敏感,我们,敏感-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,敏感,我的,敏感-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,敏感,我们的,敏感-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,无偏见,我,无偏见-我
0.0,0.0,0.0,0.0,0.0,attribute_1,无偏见,自己,无偏见-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,无偏见,我们,无偏见-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,无偏见,我的,无偏见-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,无偏见,我们的,无偏见-我们的
0.0,0.0,0.0,0.0,0.477530490978,attribute_1,好心,我,好心-我
0.0,0.0,0.0,0.0,0.2652115183,attribute_1,好心,自己,好心-自己
0.0,0.0,0.0,0.0,0.360557014792,attribute_1,好心,我们,好心-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,好心,我的,好心-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,好心,我们的,好心-我们的
0.335215910627,0.316694124389,0.260284696881,0.182034169811,0.134015403933,attribute_1,互相,我,互相-我
0.312277123541,0.328146888162,0.156117286995,0.151580838016,0.0866503001101,attribute_1,互相,自己,互相-自己
0.463727577729,0.285703316775,0.294961576715,0.199828020202,0.187868040869,attribute_1,互相,我们,互相-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,互相,我的,互相-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,互相,我们的,互相-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,贤良,我,贤良-我
0.0,0.0,0.0,0.0,0.0,attribute_1,贤良,自己,贤良-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,贤良,我们,贤良-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,贤良,我的,贤良-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,贤良,我们的,贤良-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,共情,我,共情-我
0.0,0.0,0.0,0.0,0.0,attribute_1,共情,自己,共情-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,共情,我们,共情-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,共情,我的,共情-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,共情,我们的,共情-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,恭维,我,恭维-我
0.0,0.0,0.0,0.0,0.0,attribute_1,恭维,自己,恭维-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,恭维,我们,恭维-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,恭维,我的,恭维-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,恭维,我们的,恭维-我们的
0.0,0.0,0.411040853913,0.311466545768,0.23686955112,attribute_1,交谈,我,交谈-我
0.0,0.0,0.256144537314,0.139098124221,0.143326119943,attribute_1,交谈,自己,交谈-自己
0.0,0.0,0.331640829675,0.255594702188,0.171403092571,attribute_1,交谈,我们,交谈-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,交谈,我的,交谈-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,交谈,我们的,交谈-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,卷入,我,卷入-我
0.0,0.0,0.0,0.0,0.0,attribute_1,卷入,自己,卷入-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,卷入,我们,卷入-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,卷入,我的,卷入-我的
